"","V1","FFL","No_FFL","ID_A_N","ID_A_P","ID_D_N","ID_D_N.1","II_A_N","II_A_P","II_D_N","II_D_N.1","NP_X"
"1361","ccmF",1,0,0,0,0,0,0,0,0.166666666666667,0,0.833333333333333
"1362","nth",0,1,0,0,0,0,0,0,0,0,0
"1363","recC",1,0,0,0,0,0,0,0,0,0,1
"1364","rpsQ",1,0,0,0,0,0,0,0,0,0,1
"1365","fepD",1,0,0,0,0,0,0,0,0,0,1
"1366","aroP",1,0,0,0,0,0,0,0,0,0,1
"1367","aqpZ",0,1,0,0,0,0,0,0,0,0,0
"1368","cycA",1,0,0,0,0,0,0.142857142857143,0.285714285714286,0,0,0.571428571428571
"1369","aroF",1,0,0,0,0,0,0,0,0,0,1
"1370","nadE",1,0,0,0,0,0,0,0,0,0,1
"1371","gcvP",1,0,0,0,0,0,0,0,0,0,1
"1372","yebY",0,1,0,0,0,0,0,0,0,0,0
"1373","mutM",1,0,0,0,0,0,0,0,0,0,1
"1374","exbD",1,0,0,0,0,0,0,0,0,0,1
"1375","crl",0,1,0,0,0,0,0,0,0,0,0
"1376","sdaB",0,1,0,0,0,0,0,0,0,0,0
"1377","agaV",1,0,0,0,0,0,0,0,0,0,1
"1378","yafD",0,1,0,0,0,0,0,0,0,0,0
"1379","aldA",1,0,0,0,0,0,0,0,0,0,1
"1380","codB",1,0,0,0,0,0,0,0,0,0,1
"1381","pyrD",1,0,0,0,0,0,0,0,0,0,1
"1382","yiaD",0,1,0,0,0,0,0,0,0,0,0
"1383","glgC",1,0,0,0,0,0,0,0,0,0,1
"1384","uhpB",0,1,0,0,0,0,0,0,0,0,0
"1385","ybhG",1,0,0,0,0,0,0,0,0,0,1
"1386","rimJ",0,1,0,0,0,0,0,0,0,0,0
"1387","iscA",1,0,0,0,0,0,0,0,0,0,1
"1388","chaA",0,1,0,0,0,0,0,0,0,0,0
"1389","ydgJ",0,1,0,0,0,0,0,0,0,0,0
"1390","acs",1,0,0.133333333333333,0,0,0,0.133333333333333,0,0,0,0.733333333333333
"1391","asd",0,1,0,0,0,0,0,0,0,0,0
"1392","tpx",1,0,0,0,0,0,0,0,0,0,1
"1393","glyA",1,0,0,0,0,0,0,0,0,0,1
"1394","napH",1,0,0,0,0,0,0,0,0.142857142857143,0,0.857142857142857
"1395","pykF",1,0,0,0,0,0,0,0,0,0,1
"1396","yejG",0,1,0,0,0,0,0,0,0,0,0
"1397","purC",1,0,0,0,0,0,0,0,0,0,1
"1398","glpK",1,0,0,0,0,0,0,0,0,0,1
"1399","eda",1,0,0,0,0,0,0,0,0,0,1
"1400","cysK",1,0,0,0,0,0,0,0,0,0,1
"1401","galP",1,0,0,0,0,0,0,0,0,0,1
"1402","yojI",1,0,0,0,0,0,0,0,0,0,1
"1403","osmC",1,0,0,0,0,0,0,0,0,0,1
"1404","yhbS",0,1,0,0,0,0,0,0,0,0,0
"1405","ybaN",0,1,0,0,0,0,0,0,0,0,0
"1406","nrdG",1,0,0,0,0,0,0,0,0,0,1
"1407","brnQ",0,1,0,0,0,0,0,0,0,0,0
"1408","sdhC",1,0,0,0,0,0.0714285714285714,0,0,0,0,0.928571428571428
"1409","galE",1,0,0,0,0,0,0,0,0,0,1
"1410","fumC",1,0,0,0,0,0,0,0,0,0,1
"1411","bfd",0,1,0,0,0,0,0,0,0,0,0
"1412","deoB",1,0,0,0,0,0,0,0,0,0,1
"1413","crr",1,0,0,0,0,0,0,0,0,0,1
"1414","xseB",0,1,0,0,0,0,0,0,0,0,0
"1415","kgtP",1,0,0,0,0,0,0,0,0,0,1
"1416","wzzE",0,1,0,0,0,0,0,0,0,0,0
"1417","slyB",0,1,0,0,0,0,0,0,0,0,0
"1418","fhuE",0,1,0,0,0,0,0,0,0,0,0
"1419","yeeN",0,1,0,0,0,0,0,0,0,0,0
"1420","putP",1,0,0,0,0,0,0,0,0,0,1
"1421","speC",1,0,0,0,0,0,0,0,0,0,1
"1422","exuT",1,0,0,0,0,0,0,0,0,0,1
"1423","ilvC",1,0,0,0,0,0,0,0,0,0,1
"1424","ybiT",0,1,0,0,0,0,0,0,0,0,0
"1425","yceH",0,1,0,0,0,0,0,0,0,0,0
"1426","napA",1,0,0,0,0,0,0,0,0.142857142857143,0,0.857142857142857
"1427","cusR",1,0,0,0,0,0,0,0,0,0,1
"1428","ispA",0,1,0,0,0,0,0,0,0,0,0
"1429","adhE",1,0,0,0,0,0,0,0,0,0,1
"1430","pqqL",0,1,0,0,0,0,0,0,0,0,0
"1431","glnH",1,0,0,0,0,0,0,0.5,0,0,0.5
"1432","yqhD",0,1,0,0,0,0,0,0,0,0,0
"1433","ptsG",1,0,0,0,0,0,0,0,0,0,1
"1434","yhbW",1,0,0,0,0,0,0,0,0,0,1
"1435","yibQ",0,1,0,0,0,0,0,0,0,0,0
"1436","cusR",1,0,0,0,0,0,0,0,0,0,1
"1437","ydiP",0,1,0,0,0,0,0,0,0,0,0
"1438","ycgM",0,1,0,0,0,0,0,0,0,0,0
"1439","prpC",1,0,0,0,0,0,0,0,0,0.5,0.5
"1440","trmA",0,1,0,0,0,0,0,0,0,0,0
"1441","speC",1,0,0,0,0,0,0,0,0,0,1
"1442","uhpB",0,1,0,0,0,0,0,0,0,0,0
"1443","ybhG",1,0,0,0,0,0,0,0,0,0,1
"1444","grpE",0,1,0,0,0,0,0,0,0,0,0
"1445","nrdI",1,0,0,0,0,0,0,0,0,0,1
"1446","hypD",1,0,0,0.4,0,0.2,0,0.2,0,0,0.2
"1447","ssuD",1,0,0,0,0,0,0,0,0,0,1
"1448","fadE",1,0,0,0,0,0,0,0,0,0,1
"1449","yncD",0,1,0,0,0,0,0,0,0,0,0
"1450","mgsA",0,1,0,0,0,0,0,0,0,0,0
"1451","yciH",1,0,0,0,0,0,0,0,0,0,1
"1452","tauC",1,0,0,0,0,0,0,0,0,0,1
"1453","pykA",1,0,0,0,0,0,0,0,0,0,1
"1454","ugpC",1,0,0,0,0,0,0,0,0,0,1
"1455","exuT",1,0,0,0,0,0,0,0,0,0,1
"1456","agaV",1,0,0,0,0,0,0,0,0,0,1
"1457","bfd",0,1,0,0,0,0,0,0,0,0,0
"1458","nrdD",1,0,0,0,0,0,0,0,0,0,1
"1459","recC",1,0,0,0,0,0,0,0,0,0,1
"1460","dadA",0,1,0,0,0,0,0,0,0,0,0
"1461","yaeP",0,1,0,0,0,0,0,0,0,0,0
"1462","sanA",0,1,0,0,0,0,0,0,0,0,0
"1463","mutM",1,0,0,0,0,0,0,0,0,0,1
"1464","yiaD",0,1,0,0,0,0,0,0,0,0,0
"1465","yfcZ",1,0,0,0,0,0,0,0,0,0,1
"1466","glpK",1,0,0,0,0,0,0,0,0,0,1
"1467","nrdH",1,0,0,0,0,0,0,0,0,0,1
"1468","selA",0,1,0,0,0,0,0,0,0,0,0
"1469","putP",1,0,0,0,0,0,0,0,0,0,1
"1470","fepB",1,0,0,0,0,0,0,0,0,0,1
"1471","ydgJ",0,1,0,0,0,0,0,0,0,0,0
"1472","smg",0,1,0,0,0,0,0,0,0,0,0
"1473","entA",1,0,0,0,0,0,0,0,0,0,1
"1474","fis",1,0,0,0,0,0,0,0.222222222222222,0,0,0.777777777777778
"1475","yhdH",0,1,0,0,0,0,0,0,0,0,0
"1476","fucK",1,0,0,0.166666666666667,0,0,0,0,0,0,0.833333333333333
"1477","ispA",0,1,0,0,0,0,0,0,0,0,0
"1478","gltA",1,0,0,0,0,0,0,0.25,0,0,0.75
"1479","betB",1,0,0,0,0,0,0,0,0.25,0,0.75
"1480","prpD",1,0,0,0,0,0,0,0,0,0.5,0.5
"1481","sufA",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"1482","sufS",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"1483","aidB",1,0,0,0,0,0,0,0,0,0,1
"1484","glgC",1,0,0,0,0,0,0,0,0,0,1
"1485","yebY",0,1,0,0,0,0,0,0,0,0,0
"1486","hcp",1,0,0,0,0,0,0,0.5,0,0,0.5
"1487","yafD",0,1,0,0,0,0,0,0,0,0,0
"1488","clpA",0,1,0,0,0,0,0,0,0,0,0
"1489","ccmF",1,0,0,0,0,0,0,0,0.166666666666667,0,0.833333333333333
"1490","aroF",1,0,0,0,0,0,0,0,0,0,1
"1491","sufC",1,0,0,0,0,0.125,0,0.25,0,0,0.625
"1492","clpS",0,1,0,0,0,0,0,0,0,0,0
"1493","chaA",0,1,0,0,0,0,0,0,0,0,0
"1494","ogt",0,1,0,0,0,0,0,0,0,0,0
